,X,Y,Z,RSSI
0,-28.03620898696698,11.772177763712927,-51.79992758088766,-89.0
1,-28.036187918424012,11.772168883501392,-46.9999275814052,-89.0
2,-27.952238933595552,11.883222891558628,-45.19992774350741,-89.0
3,-27.86831223823341,11.883228546924899,-48.39992811050493,-90.0
4,-27.86831485633784,11.883229667512452,-48.99992811038586,-91.0
5,-28.20407947826841,12.10534754785339,-49.59992621649731,-90.0
6,-28.20407947826841,12.10534754785339,-49.59992621649731,-90.0
7,-28.371961360732232,12.216406318062331,-49.79992526013581,-90.0
8,-28.371961360732232,12.216406318062331,-49.79992526013581,-90.0
9,-28.371962249164127,12.216406701337643,-49.999925261210095,-90.0
10,-28.371962680337848,12.105348958393556,-49.999925474022696,-90.0
11,-28.455904288219035,12.105349665960466,-50.19992509980359,-90.0
12,-28.45590385601414,12.216407412074076,-50.19992488761017,-90.0
13,-28.455904288219035,12.105349665960466,-50.19992509980359,-90.0
14,-28.45590385601414,12.216407412074076,-50.19992488761017,-90.0
15,-28.539844141932644,12.327465486230182,-50.19992430007735,-89.0
16,-28.45590385601414,12.216407412074076,-50.19992488761017,-89.0
17,-28.45590385601414,12.216407412074076,-50.19992488761017,-90.0
18,-28.539844575831307,12.216407739196246,-50.19992451332379,-90.0
19,-28.539845469343092,12.216408123586758,-50.39992451312209,-91.0
20,-28.539845469343092,12.216408123586758,-50.39992451312209,-91.0
21,-28.539845469343092,12.216408123586758,-50.39992451312209,-91.0
22,-28.539845469343092,12.216408123586758,-50.39992451312209,-88.0
23,-28.539845469343092,12.216408123586758,-50.39992451312209,-87.0
24,-28.623784398749148,12.216407683768562,-49.99992413713307,-87.0
25,-28.623783502660135,12.21640730010443,-49.79992413650366,-87.0
26,-28.62378217157024,12.32746465180758,-49.59992392465475,-86.0
27,-28.62378217157024,12.32746465180758,-49.59992392465475,-86.0
28,-28.62378217157024,12.32746465180758,-49.59992392465475,-87.0
29,-28.70772288181495,12.327464981350866,-49.59992354759818,-86.0
30,-28.70772288181495,12.327464981350866,-49.59992354759818,-87.0
31,-28.70772288181495,12.327464981350866,-49.59992354759818,-87.0
32,-28.70772288181495,12.327464981350866,-49.59992354759818,-86.0
33,-28.707722445634484,12.438522718527413,-49.599923329355256,-86.0
34,-28.707722445634484,12.438522718527413,-49.599923329355256,-86.0
35,-28.707722445634484,12.438522718527413,-49.599923329355256,-87.0
36,-28.707722445634484,12.438522718527413,-49.599923329355256,-87.0
37,-28.707722445634484,12.438522718527413,-49.599923329355256,-88.0
38,-28.707722009454724,12.549580453415246,-49.59992311302342,-88.0
39,-28.707722009454724,12.549580453415246,-49.59992311302342,-88.0
40,-28.707722009454724,12.549580453415246,-49.59992311302342,-88.0
41,-28.707722009454724,12.549580453415246,-49.59992311302342,-89.0
42,-28.707722908339722,12.549580847825707,-49.79992311267891,-90.0
43,-28.62378176272345,12.66063825892212,-49.79992326894533,-90.0
44,-28.62378176272345,12.66063825892212,-49.79992326894533,-90.0
45,-28.62378176272345,12.66063825892212,-49.79992326894533,-89.0
46,-28.62378176272345,12.66063825892212,-49.79992326894533,-91.0
47,-28.62378176272345,12.66063825892212,-49.79992326894533,-90.0
48,-28.623781328014484,12.771695999006036,-49.79992304737585,-90.0
49,-28.62378043170741,12.771695597723646,-49.59992304709172,-90.0
50,-28.62378043170741,12.771695597723646,-49.59992304709172,-91.0
51,-28.62378043170741,12.771695597723646,-49.59992304709172,-91.0
52,-28.62378043170741,12.771695597723646,-49.59992304709172,-90.0
53,-28.623779100471207,12.882752929629898,-49.399922823220976,-91.0
54,-28.623779100471207,12.882752929629898,-49.399922823220976,-90.0
55,-28.53983839913495,12.882752601396223,-49.39992319877912,-90.0
56,-28.53983839913495,12.882752601396223,-49.39992319877912,-90.0
57,-28.53983839913495,12.882752601396223,-49.39992319877912,-90.0
58,-28.539839292717087,12.882753006417836,-49.59992319832297,-90.0
59,-28.62377999677758,12.882753334603485,-49.59992282281977,-90.0
60,-28.623779100471207,12.882752929629898,-49.399922823220976,-90.0
61,-28.623779100471207,12.882752929629898,-49.399922823220976,-90.0
62,-28.62377866554208,12.993810661766675,-49.39992259871504,-90.0
63,-28.62377866554208,12.993810661766675,-49.39992259871504,-90.0
64,-28.62377866554208,12.993810661766675,-49.39992259871504,-90.0
65,-28.62377866554208,12.993810661766675,-49.39992259871504,-90.0
66,-28.707719365626296,12.993810991017652,-49.39992222199291,-90.0
67,-28.707719365626296,12.993810991017652,-49.39992222199291,-90.0
68,-28.707719828400478,13.10486913605769,-49.59992199296609,-90.0
69,-28.707719828400478,13.10486913605769,-49.59992199296609,-90.0
70,-28.707719828400478,13.10486913605769,-49.59992199296609,-90.0
71,-28.707720727135662,13.104869547710184,-49.79992199341438,-90.0
72,-28.70772029080538,13.21592728740267,-49.799921763093806,-90.0
73,-28.70772029080538,13.21592728740267,-49.799921763093806,-91.0
74,-28.70772029080538,13.21592728740267,-49.799921763093806,-90.0
75,-28.70772029080538,13.21592728740267,-49.799921763093806,-90.0
76,-28.70772029080538,13.21592728740267,-49.799921763093806,-90.0
77,-28.707719391997045,13.215926872338224,-49.59992176230372,-90.0
78,-28.707719391997045,13.215926872338224,-49.59992176230372,-90.0
79,-28.707719391997045,13.215926872338224,-49.59992176230372,-90.0
80,-28.707719391997045,13.215926872338224,-49.59992176230372,-90.0
81,-28.707719391997045,13.215926872338224,-49.59992176230372,-90.0
82,-28.707719391997045,13.215926872338224,-49.59992176230372,-90.0
83,-28.707718955667463,13.326984607988885,-49.59992153236204,-90.0
