,X,Y,Z,RSSI
91,1832.9733171149792,457.2355385733097,-96.32057493417298,-91.0
92,1850.2680315719797,448.91060440344194,-97.71618139920461,-96.0
93,1867.7278175882916,452.46906105042615,-99.71084801037026,-96.0
94,1875.365420701798,457.57974088291866,-100.10824474403317,-97.0
95,1889.716279158998,471.2436899683449,-100.70301799978098,-91.0
96,1896.0099333151852,479.57474633484287,-101.10053053399547,-89.0
97,1900.6244346323776,488.7938261863199,-101.29845765707366,-91.0
98,1904.4832121930403,498.90118181174574,-101.49652387717246,-93.0
99,1908.2578613766793,509.4527368790836,-101.49456128718774,-94.0
100,1912.0324432974244,520.4485449573,-101.69254267989126,-97.0
101,1920.0851061583733,542.6624021263776,-101.88827148026145,-95.0
102,1924.1952742513056,554.2136002459401,-102.08603906338939,-91.0
103,1932.835128878927,577.4271395568366,-102.08136635359153,-95.0
104,1947.0171172343873,593.0901935987558,-102.27561858469376,-94.0
105,1955.9140859388624,596.0911530106449,-102.27262002880757,-89.0
106,1964.4761764239472,595.5381371791439,-102.07004426984537,-91.0
107,1979.5034782871533,587.6569341196579,-101.06613762437273,-93.0
108,1987.1435809417842,581.8839211595158,-100.66429588146437,-96.0
109,2004.5227162614872,568.3393881232248,-99.26008970501293,-93.0
110,2013.674044014888,561.234082034736,-98.45784189644432,-92.0
111,2022.9933319943307,553.9067185902185,-97.65553918325635,-90.0
112,2032.480679751443,546.6905257404568,-97.45315144328606,-91.0
113,2042.1359602509156,539.3633340806547,-97.25069715037068,-89.0
114,2060.5233118490214,524.5976882337826,-97.04602653511952,-89.0
115,2068.416181573177,516.3815837892079,-97.0441475750034,-89.0
116,2075.973426640497,507.72115838714757,-97.04239280791788,-90.0
117,2083.6986374332578,498.83867166984174,-97.04057993703552,-90.0
118,2091.591751696794,489.95624127935054,-97.03869033959056,-91.0
119,2107.629765462205,472.08039082446874,-96.63476982488976,-90.0
120,2115.774765148234,463.19806009756746,-96.63272986687298,-90.0
121,2124.255297417679,455.20430443912795,-96.6304920425088,-91.0
122,2133.323322364406,448.09922664699235,-97.0279742359027,-92.0
123,2142.8107895979074,442.21594025507414,-97.62521014493473,-95.0
124,2173.0320089910388,438.78219851224844,-99.81523819446063,-95.0
125,2223.979627697197,458.8992014844878,-100.79628367369745,-90.0
126,2232.53978761929,465.4542697304512,-100.79282137771024,-89.0
127,2237.9095009351063,474.00742576403815,-100.79031092131424,-88.0
128,2240.2569316984786,483.67024517077135,-100.78876091262613,-88.0
129,2241.009283123653,494.1100021513167,-100.98769491707185,-87.0
130,2242.4293177919903,516.8774572995015,-100.98538790104878,-88.0
131,2243.265161571328,528.761004358094,-101.1841180361297,-88.0
132,2244.1849103917916,540.7556368862382,-101.3827869533596,-88.0
133,2245.104692412451,552.861346525414,-101.78142347775835,-89.0
134,2246.192250137645,565.0781505119219,-101.97996796595908,-90.0
